path,label_idx,class_name,split
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180146.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180147.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180147_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180148.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180151.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180152.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180153.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180154.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180154_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180156.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180156_01.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180157.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180158.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180159.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180201.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180208.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180209.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180210.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180219.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180222.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180230.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180231.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180232.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180232_01.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180233.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180234.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180235.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180235_01.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180236.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180241.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180242.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180243.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180247.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180248.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180249.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180249_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180250.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180251.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180252.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180253.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180254.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180255.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180256.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180257.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180258.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180259.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180300.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180301.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180302.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180304.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180304_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180306.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180307.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728180308.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181153.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181154.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181155.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181156.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181157.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181158.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181200.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181201.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181202.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181207.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181208.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181209.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181217.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181218.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181221.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181225.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181226.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181226_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181238.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181239.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181241.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181244.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181305.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181305_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181306.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181310.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181310_01.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181313.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181314.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181314_01.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181317.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181318.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181318_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181322.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181322_01.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181323.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181325.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181326.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181327.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181330.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181331.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181333.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181334.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181343.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181343_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181348.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181349.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181350.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181353.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181354.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181358.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181358_01.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181401.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181402.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181403.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181406.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG20200728181407.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175205.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175206.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175206_1.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175207.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175207_1.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175208.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175208_1.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175209.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175209_1.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175235.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175235_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175236.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175236_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175237.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175238.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175241.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175241_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175242.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175243.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175243_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175244.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175244_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175245.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175245_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175246.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175246_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175247.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175249.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175250.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175250_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175251.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175251_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175252.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175252_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175253.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175253_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175302.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175302_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175303.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175303_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175304.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175305.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175305_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175306.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175307.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175307_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175312.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175321.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175322.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175333.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175333_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175334.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175334_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175335.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175335_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175336.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175336_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175337.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175337_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175338.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175339.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175339_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175340.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175358.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175359.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175359_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175400.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175400_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175401.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175402.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175402_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175403.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175407.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175408.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175409.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175409_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175410.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175410_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175411.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175411_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175412.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175413.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175413_1.jpg,0,Apple_Bad,val
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175417.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175417_1.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175418.jpg,0,Apple_Bad,test
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175418_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175419.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175423.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175424.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175424_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175427.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175429.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175430.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175431.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175431_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175432.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175432_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175433.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175434.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175435.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175436.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175436_1.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175437.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175438.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175439.jpg,0,Apple_Bad,train
/content/fruitnet_12class_600/Apple_Bad/Apple_Bad_IMG_20190824_175439_1.jpg,0,Apple_Bad,train
